timestamp_unix,timestamp_iso,participant_full_id,respiratory_rate_brpm,missing_value_reason
1769997060000,2026-02-02T01:51:00Z,1788-1-1-GV,,device_not_recording
1769997120000,2026-02-02T01:52:00Z,1788-1-1-GV,,device_not_recording
1769997180000,2026-02-02T01:53:00Z,1788-1-1-GV,,device_not_recording
1769997240000,2026-02-02T01:54:00Z,1788-1-1-GV,,device_not_recording
1769997300000,2026-02-02T01:55:00Z,1788-1-1-GV,,device_not_recording
1769997360000,2026-02-02T01:56:00Z,1788-1-1-GV,,device_not_recording
1769997420000,2026-02-02T01:57:00Z,1788-1-1-GV,,device_not_recording
1769997480000,2026-02-02T01:58:00Z,1788-1-1-GV,,device_not_recording
1769997540000,2026-02-02T01:59:00Z,1788-1-1-GV,,device_not_recording
1769997600000,2026-02-02T02:00:00Z,1788-1-1-GV,,device_not_recording
1769997660000,2026-02-02T02:01:00Z,1788-1-1-GV,,device_not_recording
1769997720000,2026-02-02T02:02:00Z,1788-1-1-GV,,device_not_recording
1769997780000,2026-02-02T02:03:00Z,1788-1-1-GV,,device_not_recording
1769997840000,2026-02-02T02:04:00Z,1788-1-1-GV,,device_not_recording
1769997900000,2026-02-02T02:05:00Z,1788-1-1-GV,,device_not_recording
1769997960000,2026-02-02T02:06:00Z,1788-1-1-GV,,device_not_recording
1769998020000,2026-02-02T02:07:00Z,1788-1-1-GV,,device_not_recording
1769998080000,2026-02-02T02:08:00Z,1788-1-1-GV,,device_not_recording
1769998140000,2026-02-02T02:09:00Z,1788-1-1-GV,,device_not_recording
1769998200000,2026-02-02T02:10:00Z,1788-1-1-GV,,device_not_recording
1769998260000,2026-02-02T02:11:00Z,1788-1-1-GV,,device_not_recording
1769998320000,2026-02-02T02:12:00Z,1788-1-1-GV,,device_not_recording
1769998380000,2026-02-02T02:13:00Z,1788-1-1-GV,,device_not_recording
1769998440000,2026-02-02T02:14:00Z,1788-1-1-GV,,device_not_recording
1769998500000,2026-02-02T02:15:00Z,1788-1-1-GV,,device_not_recording
1769998560000,2026-02-02T02:16:00Z,1788-1-1-GV,,device_not_recording
1769998620000,2026-02-02T02:17:00Z,1788-1-1-GV,,device_not_recording
1769998680000,2026-02-02T02:18:00Z,1788-1-1-GV,,device_not_recording
1769998740000,2026-02-02T02:19:00Z,1788-1-1-GV,,device_not_recording
1769998800000,2026-02-02T02:20:00Z,1788-1-1-GV,,device_not_recording
1769998860000,2026-02-02T02:21:00Z,1788-1-1-GV,,device_not_recording
1769998920000,2026-02-02T02:22:00Z,1788-1-1-GV,,device_not_recording
1769998980000,2026-02-02T02:23:00Z,1788-1-1-GV,,device_not_recording
1769999040000,2026-02-02T02:24:00Z,1788-1-1-GV,,device_not_recording
1769999100000,2026-02-02T02:25:00Z,1788-1-1-GV,,device_not_recording
1769999160000,2026-02-02T02:26:00Z,1788-1-1-GV,,device_not_recording
1769999220000,2026-02-02T02:27:00Z,1788-1-1-GV,,device_not_recording
1769999280000,2026-02-02T02:28:00Z,1788-1-1-GV,,device_not_recording
1769999340000,2026-02-02T02:29:00Z,1788-1-1-GV,,device_not_recording
1769999400000,2026-02-02T02:30:00Z,1788-1-1-GV,,device_not_recording
1769999460000,2026-02-02T02:31:00Z,1788-1-1-GV,,device_not_recording
1769999520000,2026-02-02T02:32:00Z,1788-1-1-GV,,device_not_recording
1769999580000,2026-02-02T02:33:00Z,1788-1-1-GV,,device_not_recording
1769999640000,2026-02-02T02:34:00Z,1788-1-1-GV,,device_not_recording
1769999700000,2026-02-02T02:35:00Z,1788-1-1-GV,,device_not_recording
1769999760000,2026-02-02T02:36:00Z,1788-1-1-GV,,device_not_recording
1769999820000,2026-02-02T02:37:00Z,1788-1-1-GV,,device_not_recording
1769999880000,2026-02-02T02:38:00Z,1788-1-1-GV,,device_not_recording
1769999940000,2026-02-02T02:39:00Z,1788-1-1-GV,,device_not_recording
1770000000000,2026-02-02T02:40:00Z,1788-1-1-GV,,device_not_recording
1770000060000,2026-02-02T02:41:00Z,1788-1-1-GV,,device_not_recording
1770000120000,2026-02-02T02:42:00Z,1788-1-1-GV,,device_not_recording
1770000180000,2026-02-02T02:43:00Z,1788-1-1-GV,,device_not_recording
1770000240000,2026-02-02T02:44:00Z,1788-1-1-GV,,device_not_recording
1770000300000,2026-02-02T02:45:00Z,1788-1-1-GV,,device_not_recording
1770000360000,2026-02-02T02:46:00Z,1788-1-1-GV,,device_not_recording
1770000420000,2026-02-02T02:47:00Z,1788-1-1-GV,,device_not_recording
1770000480000,2026-02-02T02:48:00Z,1788-1-1-GV,,device_not_recording
1770000540000,2026-02-02T02:49:00Z,1788-1-1-GV,,device_not_recording
1770000600000,2026-02-02T02:50:00Z,1788-1-1-GV,,device_not_recording
1770000660000,2026-02-02T02:51:00Z,1788-1-1-GV,,device_not_recording
1770000720000,2026-02-02T02:52:00Z,1788-1-1-GV,,device_not_recording
1770000780000,2026-02-02T02:53:00Z,1788-1-1-GV,,device_not_recording
1770000840000,2026-02-02T02:54:00Z,1788-1-1-GV,,device_not_recording
1770000900000,2026-02-02T02:55:00Z,1788-1-1-GV,,device_not_recording
1770000960000,2026-02-02T02:56:00Z,1788-1-1-GV,,device_not_recording
1770001020000,2026-02-02T02:57:00Z,1788-1-1-GV,,device_not_recording
1770001080000,2026-02-02T02:58:00Z,1788-1-1-GV,,device_not_recording
1770001140000,2026-02-02T02:59:00Z,1788-1-1-GV,,device_not_recording
1770001200000,2026-02-02T03:00:00Z,1788-1-1-GV,,device_not_recording
1770001260000,2026-02-02T03:01:00Z,1788-1-1-GV,,device_not_recording
1770001320000,2026-02-02T03:02:00Z,1788-1-1-GV,,device_not_recording
1770001380000,2026-02-02T03:03:00Z,1788-1-1-GV,,device_not_recording
1770001440000,2026-02-02T03:04:00Z,1788-1-1-GV,,device_not_recording
1770001500000,2026-02-02T03:05:00Z,1788-1-1-GV,,device_not_recording
1770001560000,2026-02-02T03:06:00Z,1788-1-1-GV,,device_not_recording
1770001620000,2026-02-02T03:07:00Z,1788-1-1-GV,,device_not_recording
1770001680000,2026-02-02T03:08:00Z,1788-1-1-GV,,device_not_recording
1770001740000,2026-02-02T03:09:00Z,1788-1-1-GV,,device_not_recording
1770001800000,2026-02-02T03:10:00Z,1788-1-1-GV,,device_not_recording
1770001860000,2026-02-02T03:11:00Z,1788-1-1-GV,,device_not_recording
1770001920000,2026-02-02T03:12:00Z,1788-1-1-GV,,device_not_recording
1770001980000,2026-02-02T03:13:00Z,1788-1-1-GV,,device_not_recording
1770002040000,2026-02-02T03:14:00Z,1788-1-1-GV,,device_not_recording
1770002100000,2026-02-02T03:15:00Z,1788-1-1-GV,,device_not_recording
1770002160000,2026-02-02T03:16:00Z,1788-1-1-GV,,device_not_recording
